i,j,k,x_um,y_um,z_um,pressure,temperature,liquid_fraction,fill_level,ux,uy,uz,vmag
8,16,40,30.00,60.00,150.00,-2.47733350e+03,3.00000275e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,16,40,33.75,60.00,150.00,-2.47733350e+03,3.00000397e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,16,40,37.50,60.00,150.00,-2.47733350e+03,3.00000458e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,16,40,41.25,60.00,150.00,-2.47733350e+03,3.00000519e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,16,40,45.00,60.00,150.00,-2.47733350e+03,3.00000549e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,16,40,48.75,60.00,150.00,-2.47733350e+03,3.00000702e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,16,40,52.50,60.00,150.00,-2.47733350e+03,3.00000885e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,16,40,56.25,60.00,150.00,-2.47733350e+03,3.00000885e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,16,40,60.00,60.00,150.00,-2.47733350e+03,3.00001007e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,16,40,63.75,60.00,150.00,-2.47733350e+03,3.00001038e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,16,40,67.50,60.00,150.00,-2.47733350e+03,3.00001160e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,16,40,71.25,60.00,150.00,-2.47733350e+03,3.00001160e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,16,40,75.00,60.00,150.00,-2.47733350e+03,3.00001160e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,16,40,78.75,60.00,150.00,-2.47733350e+03,3.00001160e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,16,40,82.50,60.00,150.00,-2.47733350e+03,3.00001038e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,16,40,86.25,60.00,150.00,-2.47733350e+03,3.00001007e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,16,40,90.00,60.00,150.00,-2.47733350e+03,3.00000885e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,16,40,93.75,60.00,150.00,-2.47733350e+03,3.00000885e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,16,40,97.50,60.00,150.00,-2.47733350e+03,3.00000732e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,16,40,101.25,60.00,150.00,-2.47733350e+03,3.00000641e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,16,40,105.00,60.00,150.00,-2.47733350e+03,3.00000641e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,16,40,108.75,60.00,150.00,-2.47733350e+03,3.00000488e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,16,40,112.50,60.00,150.00,-2.47733350e+03,3.00000427e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,16,40,116.25,60.00,150.00,-2.47733350e+03,3.00000397e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
32,16,40,120.00,60.00,150.00,-2.47733350e+03,3.00000275e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,16,40,123.75,60.00,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,16,40,127.50,60.00,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,16,40,131.25,60.00,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,16,40,135.00,60.00,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,16,40,138.75,60.00,150.00,-2.47733350e+03,3.00000153e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,16,40,142.50,60.00,150.00,-2.47733350e+03,3.00000153e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,16,40,146.25,60.00,150.00,-2.47733350e+03,3.00000031e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,17,40,0.00,63.75,150.00,-2.47733350e+03,3.00000153e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,17,40,3.75,63.75,150.00,-2.47733350e+03,3.00000183e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,17,40,7.50,63.75,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,17,40,11.25,63.75,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,17,40,15.00,63.75,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,17,40,18.75,63.75,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,17,40,22.50,63.75,150.00,-2.47733350e+03,3.00000305e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,17,40,26.25,63.75,150.00,-2.47733350e+03,3.00000427e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,17,40,30.00,63.75,150.00,-2.47733350e+03,3.00000488e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,17,40,33.75,63.75,150.00,-2.47733350e+03,3.00000641e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,17,40,37.50,63.75,150.00,-2.47733350e+03,3.00000702e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,17,40,41.25,63.75,150.00,-2.47733350e+03,3.00000793e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,17,40,45.00,63.75,150.00,-2.47733350e+03,3.00000916e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,17,40,48.75,63.75,150.00,-2.47733350e+03,3.00001160e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,17,40,52.50,63.75,150.00,-2.47733350e+03,3.00001221e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,17,40,56.25,63.75,150.00,-2.47733350e+03,3.00001312e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,17,40,60.00,63.75,150.00,-2.47733350e+03,3.00001404e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,17,40,63.75,63.75,150.00,-2.47733350e+03,3.00001495e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,17,40,67.50,63.75,150.00,-2.47733350e+03,3.00001648e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,17,40,71.25,63.75,150.00,-2.47733350e+03,3.00001678e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,17,40,75.00,63.75,150.00,-2.47733350e+03,3.00001648e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,17,40,78.75,63.75,150.00,-2.47733350e+03,3.00001678e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,17,40,82.50,63.75,150.00,-2.47733350e+03,3.00001556e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,17,40,86.25,63.75,150.00,-2.47733350e+03,3.00001526e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,17,40,90.00,63.75,150.00,-2.47733350e+03,3.00001434e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,17,40,93.75,63.75,150.00,-2.47733350e+03,3.00001404e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,17,40,97.50,63.75,150.00,-2.47733350e+03,3.00001221e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,17,40,101.25,63.75,150.00,-2.47733350e+03,3.00001038e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,17,40,105.00,63.75,150.00,-2.47733350e+03,3.00001007e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,17,40,108.75,63.75,150.00,-2.47733350e+03,3.00000885e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,17,40,112.50,63.75,150.00,-2.47733350e+03,3.00000671e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,17,40,116.25,63.75,150.00,-2.47733350e+03,3.00000549e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
32,17,40,120.00,63.75,150.00,-2.47733350e+03,3.00000427e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,17,40,123.75,63.75,150.00,-2.47733350e+03,3.00000305e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,17,40,127.50,63.75,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,17,40,131.25,63.75,150.00,-2.47733350e+03,3.00000275e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,17,40,135.00,63.75,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,17,40,138.75,63.75,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,17,40,142.50,63.75,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,17,40,146.25,63.75,150.00,-2.47733350e+03,3.00000183e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,18,40,0.00,67.50,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,18,40,3.75,67.50,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,18,40,7.50,67.50,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,18,40,11.25,67.50,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,18,40,15.00,67.50,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,18,40,18.75,67.50,150.00,-2.47733350e+03,3.00000427e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,18,40,22.50,67.50,150.00,-2.47733350e+03,3.00000427e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,18,40,26.25,67.50,150.00,-2.47733350e+03,3.00000549e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,18,40,30.00,67.50,150.00,-2.47733350e+03,3.00000732e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,18,40,33.75,67.50,150.00,-2.47733350e+03,3.00000916e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,18,40,37.50,67.50,150.00,-2.47733350e+03,3.00001160e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,18,40,41.25,67.50,150.00,-2.47733350e+03,3.00001190e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,18,40,45.00,67.50,150.00,-2.47733350e+03,3.00001434e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,18,40,48.75,67.50,150.00,-2.47733350e+03,3.00001709e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,18,40,52.50,67.50,150.00,-2.47733350e+03,3.00001801e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,18,40,56.25,67.50,150.00,-2.47733350e+03,3.00001984e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,18,40,60.00,67.50,150.00,-2.47733350e+03,3.00002197e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,18,40,63.75,67.50,150.00,-2.47733350e+03,3.00002411e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,18,40,67.50,67.50,150.00,-2.47733350e+03,3.00002472e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,18,40,71.25,67.50,150.00,-2.47733350e+03,3.00002533e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,18,40,75.00,67.50,150.00,-2.47733350e+03,3.00002502e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,18,40,78.75,67.50,150.00,-2.47733350e+03,3.00002563e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,18,40,82.50,67.50,150.00,-2.47733350e+03,3.00002411e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,18,40,86.25,67.50,150.00,-2.47733350e+03,3.00002289e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,18,40,90.00,67.50,150.00,-2.47733350e+03,3.00002197e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,18,40,93.75,67.50,150.00,-2.47733350e+03,3.00001953e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,18,40,97.50,67.50,150.00,-2.47733350e+03,3.00001862e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,18,40,101.25,67.50,150.00,-2.47733350e+03,3.00001648e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,18,40,105.00,67.50,150.00,-2.47733350e+03,3.00001495e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,18,40,108.75,67.50,150.00,-2.47733350e+03,3.00001282e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,18,40,112.50,67.50,150.00,-2.47733350e+03,3.00001038e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,18,40,116.25,67.50,150.00,-2.47733350e+03,3.00000885e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
32,18,40,120.00,67.50,150.00,-2.47733350e+03,3.00000732e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,18,40,123.75,67.50,150.00,-2.47733350e+03,3.00000488e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,18,40,127.50,67.50,150.00,-2.47733350e+03,3.00000427e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,18,40,131.25,67.50,150.00,-2.47733350e+03,3.00000427e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,18,40,135.00,67.50,150.00,-2.47733350e+03,3.00000305e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,18,40,138.75,67.50,150.00,-2.47733350e+03,3.00000214e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,18,40,142.50,67.50,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,18,40,146.25,67.50,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,19,40,0.00,71.25,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1,19,40,3.75,71.25,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2,19,40,7.50,71.25,150.00,-2.47733350e+03,3.00000244e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3,19,40,11.25,71.25,150.00,-2.47733350e+03,3.00000275e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4,19,40,15.00,71.25,150.00,-2.47733350e+03,3.00000305e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5,19,40,18.75,71.25,150.00,-2.47733350e+03,3.00000458e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6,19,40,22.50,71.25,150.00,-2.47733350e+03,3.00000671e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
7,19,40,26.25,71.25,150.00,-2.47733350e+03,3.00000885e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
8,19,40,30.00,71.25,150.00,-2.47733350e+03,3.00001038e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
9,19,40,33.75,71.25,150.00,-2.47733350e+03,3.00001251e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
10,19,40,37.50,71.25,150.00,-2.47733350e+03,3.00001495e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
11,19,40,41.25,71.25,150.00,-2.47733350e+03,3.00001770e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
12,19,40,45.00,71.25,150.00,-2.47733350e+03,3.00002167e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
13,19,40,48.75,71.25,150.00,-2.47733350e+03,3.00002441e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
14,19,40,52.50,71.25,150.00,-2.47733350e+03,3.00002808e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
15,19,40,56.25,71.25,150.00,-2.47733350e+03,3.00003021e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
16,19,40,60.00,71.25,150.00,-2.47733350e+03,3.00003326e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
17,19,40,63.75,71.25,150.00,-2.47733350e+03,3.00003662e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
18,19,40,67.50,71.25,150.00,-2.47733350e+03,3.00003784e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
19,19,40,71.25,71.25,150.00,-2.47733350e+03,3.00003815e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
20,19,40,75.00,71.25,150.00,-2.47733350e+03,3.00003906e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
21,19,40,78.75,71.25,150.00,-2.47733350e+03,3.00003906e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
22,19,40,82.50,71.25,150.00,-2.47733350e+03,3.00003754e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,19,40,86.25,71.25,150.00,-2.47733350e+03,3.00003571e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,19,40,90.00,71.25,150.00,-2.47733350e+03,3.00003296e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,19,40,93.75,71.25,150.00,-2.47733350e+03,3.00003052e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,19,40,97.50,71.25,150.00,-2.47733350e+03,3.00002747e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,19,40,101.25,71.25,150.00,-2.47733350e+03,3.00002472e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,19,40,105.00,71.25,150.00,-2.47733350e+03,3.00002197e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,19,40,108.75,71.25,150.00,-2.47733350e+03,3.00001801e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,19,40,112.50,71.25,150.00,-2.47733350e+03,3.00001495e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,19,40,116.25,71.25,150.00,-2.47733350e+03,3.00001282e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
32,19,40,120.00,71.25,150.00,-2.47733350e+03,3.00001038e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,19,40,123.75,71.25,150.00,-2.47733350e+03,3.00000885e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,19,40,127.50,71.25,150.00,-2.47733350e+03,3.00000641e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,19,40,131.25,71.25,150.00,-2.47733350e+03,3.00000519e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,19,40,135.00,71.25,150.00,-2.47733350e+03,3.00000397e+02,0.00000000e+00,1.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
